"","stfid","sumlevel","st_fips","cnty_fips","cnty_sub_fips","tract_fips","block_group","cong_dist","sch_dist_sec","sch_dist_ele","drive0913","drive0913_moe"
"5857","550790804001","150","55","79",NA,"80400","1",NA,NA,NA,NA,NA
"5858","550790804002","150","55","79",NA,"80400","2",NA,NA,NA,NA,NA
"5859","550790804003","150","55","79",NA,"80400","3",NA,NA,NA,NA,NA
"5860","550790901001","150","55","79",NA,"90100","1",NA,NA,NA,NA,NA
"5861","550790901002","150","55","79",NA,"90100","2",NA,NA,NA,NA,NA
"5862","550790901003","150","55","79",NA,"90100","3",NA,NA,NA,NA,NA
"5863","550790902001","150","55","79",NA,"90200","1",NA,NA,NA,NA,NA
"5864","550790902002","150","55","79",NA,"90200","2",NA,NA,NA,NA,NA
"5865","550790903001","150","55","79",NA,"90300","1",NA,NA,NA,NA,NA
"5866","550790903002","150","55","79",NA,"90300","2",NA,NA,NA,NA,NA
"5867","550790906001","150","55","79",NA,"90600","1",NA,NA,NA,NA,NA
"5868","550790906002","150","55","79",NA,"90600","2",NA,NA,NA,NA,NA
"5869","550790906003","150","55","79",NA,"90600","3",NA,NA,NA,NA,NA
"5870","550790906004","150","55","79",NA,"90600","4",NA,NA,NA,NA,NA
"5871","550790907001","150","55","79",NA,"90700","1",NA,NA,NA,NA,NA
"5872","550790907002","150","55","79",NA,"90700","2",NA,NA,NA,NA,NA
"5873","550790907003","150","55","79",NA,"90700","3",NA,NA,NA,NA,NA
"5874","550790908001","150","55","79",NA,"90800","1",NA,NA,NA,NA,NA
"5875","550790908002","150","55","79",NA,"90800","2",NA,NA,NA,NA,NA
"5876","550790908003","150","55","79",NA,"90800","3",NA,NA,NA,NA,NA
"5877","550790909001","150","55","79",NA,"90900","1",NA,NA,NA,NA,NA
"5878","550790909002","150","55","79",NA,"90900","2",NA,NA,NA,NA,NA
"5879","550790909003","150","55","79",NA,"90900","3",NA,NA,NA,NA,NA
"5880","550790909004","150","55","79",NA,"90900","4",NA,NA,NA,NA,NA
"5881","550790910001","150","55","79",NA,"91000","1",NA,NA,NA,NA,NA
"5882","550790910002","150","55","79",NA,"91000","2",NA,NA,NA,NA,NA
"5883","550790910003","150","55","79",NA,"91000","3",NA,NA,NA,NA,NA
"5884","550790910004","150","55","79",NA,"91000","4",NA,NA,NA,NA,NA
"5885","550790910005","150","55","79",NA,"91000","5",NA,NA,NA,NA,NA
"5886","550790910006","150","55","79",NA,"91000","6",NA,NA,NA,NA,NA
"5887","550790911001","150","55","79",NA,"91100","1",NA,NA,NA,NA,NA
"5888","550790911002","150","55","79",NA,"91100","2",NA,NA,NA,NA,NA
"5889","550790911003","150","55","79",NA,"91100","3",NA,NA,NA,NA,NA
"5890","550790911004","150","55","79",NA,"91100","4",NA,NA,NA,NA,NA
"5891","550790912001","150","55","79",NA,"91200","1",NA,NA,NA,NA,NA
"5892","550790912002","150","55","79",NA,"91200","2",NA,NA,NA,NA,NA
"5893","550790912003","150","55","79",NA,"91200","3",NA,NA,NA,NA,NA
"5894","550790912004","150","55","79",NA,"91200","4",NA,NA,NA,NA,NA
"5895","550790913001","150","55","79",NA,"91300","1",NA,NA,NA,NA,NA
"5896","550790913002","150","55","79",NA,"91300","2",NA,NA,NA,NA,NA
"5897","550790913003","150","55","79",NA,"91300","3",NA,NA,NA,NA,NA
"5898","550790913004","150","55","79",NA,"91300","4",NA,NA,NA,NA,NA
"5899","550790914001","150","55","79",NA,"91400","1",NA,NA,NA,NA,NA
"5900","550790914002","150","55","79",NA,"91400","2",NA,NA,NA,NA,NA
"5901","550791001001","150","55","79",NA,"100100","1",NA,NA,NA,NA,NA
"5902","550791001002","150","55","79",NA,"100100","2",NA,NA,NA,NA,NA
"5903","550791001003","150","55","79",NA,"100100","3",NA,NA,NA,NA,NA
"5904","550791001004","150","55","79",NA,"100100","4",NA,NA,NA,NA,NA
"5905","550791002001","150","55","79",NA,"100200","1",NA,NA,NA,NA,NA
"5906","550791002002","150","55","79",NA,"100200","2",NA,NA,NA,NA,NA
"5907","550791002003","150","55","79",NA,"100200","3",NA,NA,NA,NA,NA
"5908","550791002004","150","55","79",NA,"100200","4",NA,NA,NA,NA,NA
"5909","550791003001","150","55","79",NA,"100300","1",NA,NA,NA,NA,NA
"5910","550791003002","150","55","79",NA,"100300","2",NA,NA,NA,NA,NA
"5911","550791004001","150","55","79",NA,"100400","1",NA,NA,NA,NA,NA
"5912","550791004002","150","55","79",NA,"100400","2",NA,NA,NA,NA,NA
"5913","550791004003","150","55","79",NA,"100400","3",NA,NA,NA,NA,NA
"5914","550791005001","150","55","79",NA,"100500","1",NA,NA,NA,NA,NA
"5915","550791005002","150","55","79",NA,"100500","2",NA,NA,NA,NA,NA
"5916","550791005003","150","55","79",NA,"100500","3",NA,NA,NA,NA,NA
"5917","550791005004","150","55","79",NA,"100500","4",NA,NA,NA,NA,NA
"5918","550791006001","150","55","79",NA,"100600","1",NA,NA,NA,NA,NA
"5919","550791006002","150","55","79",NA,"100600","2",NA,NA,NA,NA,NA
"5920","550791007001","150","55","79",NA,"100700","1",NA,NA,NA,NA,NA
"5921","550791007002","150","55","79",NA,"100700","2",NA,NA,NA,NA,NA
"5922","550791007003","150","55","79",NA,"100700","3",NA,NA,NA,NA,NA
"5923","550791007004","150","55","79",NA,"100700","4",NA,NA,NA,NA,NA
"5924","550791008001","150","55","79",NA,"100800","1",NA,NA,NA,NA,NA
"5925","550791008002","150","55","79",NA,"100800","2",NA,NA,NA,NA,NA
"5926","550791009001","150","55","79",NA,"100900","1",NA,NA,NA,NA,NA
"5927","550791009002","150","55","79",NA,"100900","2",NA,NA,NA,NA,NA
"5928","550791009003","150","55","79",NA,"100900","3",NA,NA,NA,NA,NA
"5929","550791010001","150","55","79",NA,"101000","1",NA,NA,NA,NA,NA
"5930","550791010002","150","55","79",NA,"101000","2",NA,NA,NA,NA,NA
"5931","550791010003","150","55","79",NA,"101000","3",NA,NA,NA,NA,NA
"5932","550791011001","150","55","79",NA,"101100","1",NA,NA,NA,NA,NA
"5933","550791011002","150","55","79",NA,"101100","2",NA,NA,NA,NA,NA
"5934","550791012001","150","55","79",NA,"101200","1",NA,NA,NA,NA,NA
"5935","550791012002","150","55","79",NA,"101200","2",NA,NA,NA,NA,NA
"5936","550791012003","150","55","79",NA,"101200","3",NA,NA,NA,NA,NA
"5937","550791012004","150","55","79",NA,"101200","4",NA,NA,NA,NA,NA
"5938","550791013001","150","55","79",NA,"101300","1",NA,NA,NA,NA,NA
"5939","550791013002","150","55","79",NA,"101300","2",NA,NA,NA,NA,NA
"5940","550791013003","150","55","79",NA,"101300","3",NA,NA,NA,NA,NA
"5941","550791013004","150","55","79",NA,"101300","4",NA,NA,NA,NA,NA
"5942","550791014001","150","55","79",NA,"101400","1",NA,NA,NA,NA,NA
"5943","550791014002","150","55","79",NA,"101400","2",NA,NA,NA,NA,NA
"5944","550791014003","150","55","79",NA,"101400","3",NA,NA,NA,NA,NA
"5945","550791014004","150","55","79",NA,"101400","4",NA,NA,NA,NA,NA
"5946","550791015001","150","55","79",NA,"101500","1",NA,NA,NA,NA,NA
"5947","550791015002","150","55","79",NA,"101500","2",NA,NA,NA,NA,NA
"5948","550791015003","150","55","79",NA,"101500","3",NA,NA,NA,NA,NA
"5949","550791015004","150","55","79",NA,"101500","4",NA,NA,NA,NA,NA
"5950","550791016001","150","55","79",NA,"101600","1",NA,NA,NA,NA,NA
"5951","550791016002","150","55","79",NA,"101600","2",NA,NA,NA,NA,NA
"5952","550791016003","150","55","79",NA,"101600","3",NA,NA,NA,NA,NA
"5953","550791016004","150","55","79",NA,"101600","4",NA,NA,NA,NA,NA
"5954","550791016005","150","55","79",NA,"101600","5",NA,NA,NA,NA,NA
"5955","550791017001","150","55","79",NA,"101700","1",NA,NA,NA,NA,NA
"5956","550791017002","150","55","79",NA,"101700","2",NA,NA,NA,NA,NA
"5957","550791017003","150","55","79",NA,"101700","3",NA,NA,NA,NA,NA
"5958","550791017004","150","55","79",NA,"101700","4",NA,NA,NA,NA,NA
"5959","550791018001","150","55","79",NA,"101800","1",NA,NA,NA,NA,NA
"5960","550791018002","150","55","79",NA,"101800","2",NA,NA,NA,NA,NA
"5961","550791018003","150","55","79",NA,"101800","3",NA,NA,NA,NA,NA
"5962","550791101001","150","55","79",NA,"110100","1",NA,NA,NA,NA,NA
"5963","550791101002","150","55","79",NA,"110100","2",NA,NA,NA,NA,NA
"5964","550791101003","150","55","79",NA,"110100","3",NA,NA,NA,NA,NA
"5965","550791201011","150","55","79",NA,"120101","1",NA,NA,NA,NA,NA
"5966","550791201012","150","55","79",NA,"120101","2",NA,NA,NA,NA,NA
"5967","550791201021","150","55","79",NA,"120102","1",NA,NA,NA,NA,NA
"5968","550791201022","150","55","79",NA,"120102","2",NA,NA,NA,NA,NA
"5969","550791201023","150","55","79",NA,"120102","3",NA,NA,NA,NA,NA
"5970","550791202011","150","55","79",NA,"120201","1",NA,NA,NA,NA,NA
"5971","550791202012","150","55","79",NA,"120201","2",NA,NA,NA,NA,NA
"5972","550791202013","150","55","79",NA,"120201","3",NA,NA,NA,NA,NA
"5973","550791202021","150","55","79",NA,"120202","1",NA,NA,NA,NA,NA
"5974","550791202022","150","55","79",NA,"120202","2",NA,NA,NA,NA,NA
"5975","550791202023","150","55","79",NA,"120202","3",NA,NA,NA,NA,NA
"5976","550791202031","150","55","79",NA,"120203","1",NA,NA,NA,NA,NA
"5977","550791202032","150","55","79",NA,"120203","2",NA,NA,NA,NA,NA
"5978","550791202033","150","55","79",NA,"120203","3",NA,NA,NA,NA,NA
"5979","550791203001","150","55","79",NA,"120300","1",NA,NA,NA,NA,NA
"5980","550791204001","150","55","79",NA,"120400","1",NA,NA,NA,NA,NA
"5981","550791204002","150","55","79",NA,"120400","2",NA,NA,NA,NA,NA
"5982","550791204003","150","55","79",NA,"120400","3",NA,NA,NA,NA,NA
"5983","550791204004","150","55","79",NA,"120400","4",NA,NA,NA,NA,NA
"5984","550791204005","150","55","79",NA,"120400","5",NA,NA,NA,NA,NA
"5985","550791205011","150","55","79",NA,"120501","1",NA,NA,NA,NA,NA
"5986","550791205012","150","55","79",NA,"120501","2",NA,NA,NA,NA,NA
"5987","550791205013","150","55","79",NA,"120501","3",NA,NA,NA,NA,NA
"5988","550791205021","150","55","79",NA,"120502","1",NA,NA,NA,NA,NA
"5989","550791205022","150","55","79",NA,"120502","2",NA,NA,NA,NA,NA
"5990","550791205023","150","55","79",NA,"120502","3",NA,NA,NA,NA,NA
"5991","550791301001","150","55","79",NA,"130100","1",NA,NA,NA,NA,NA
"5992","550791301002","150","55","79",NA,"130100","2",NA,NA,NA,NA,NA
"5993","550791301003","150","55","79",NA,"130100","3",NA,NA,NA,NA,NA
"5994","550791302001","150","55","79",NA,"130200","1",NA,NA,NA,NA,NA
"5995","550791302002","150","55","79",NA,"130200","2",NA,NA,NA,NA,NA
"5996","550791302003","150","55","79",NA,"130200","3",NA,NA,NA,NA,NA
"5997","550791401001","150","55","79",NA,"140100","1",NA,NA,NA,NA,NA
"5998","550791401002","150","55","79",NA,"140100","2",NA,NA,NA,NA,NA
"5999","550791402011","150","55","79",NA,"140201","1",NA,NA,NA,NA,NA
"6000","550791402012","150","55","79",NA,"140201","2",NA,NA,NA,NA,NA
"6001","550791402013","150","55","79",NA,"140201","3",NA,NA,NA,NA,NA
"6002","550791402021","150","55","79",NA,"140202","1",NA,NA,NA,NA,NA
"6003","550791402022","150","55","79",NA,"140202","2",NA,NA,NA,NA,NA
"6004","550791402023","150","55","79",NA,"140202","3",NA,NA,NA,NA,NA
"6005","550791402024","150","55","79",NA,"140202","4",NA,NA,NA,NA,NA
"6006","550791501001","150","55","79",NA,"150100","1",NA,NA,NA,NA,NA
"6007","550791501002","150","55","79",NA,"150100","2",NA,NA,NA,NA,NA
"6008","550791501003","150","55","79",NA,"150100","3",NA,NA,NA,NA,NA
"6009","550791501004","150","55","79",NA,"150100","4",NA,NA,NA,NA,NA
"6010","550791503011","150","55","79",NA,"150301","1",NA,NA,NA,NA,NA
"6011","550791503012","150","55","79",NA,"150301","2",NA,NA,NA,NA,NA
"6012","550791503013","150","55","79",NA,"150301","3",NA,NA,NA,NA,NA
"6013","550791503014","150","55","79",NA,"150301","4",NA,NA,NA,NA,NA
"6014","550791503031","150","55","79",NA,"150303","1",NA,NA,NA,NA,NA
"6015","550791503032","150","55","79",NA,"150303","2",NA,NA,NA,NA,NA
"6016","550791503041","150","55","79",NA,"150304","1",NA,NA,NA,NA,NA
"6017","550791503042","150","55","79",NA,"150304","2",NA,NA,NA,NA,NA
"6018","550791503043","150","55","79",NA,"150304","3",NA,NA,NA,NA,NA
"6019","550791601001","150","55","79",NA,"160100","1",NA,NA,NA,NA,NA
"6020","550791601002","150","55","79",NA,"160100","2",NA,NA,NA,NA,NA
"6021","550791601003","150","55","79",NA,"160100","3",NA,NA,NA,NA,NA
"6022","550791601004","150","55","79",NA,"160100","4",NA,NA,NA,NA,NA
"6023","550791602021","150","55","79",NA,"160202","1",NA,NA,NA,NA,NA
"6024","550791602022","150","55","79",NA,"160202","2",NA,NA,NA,NA,NA
"6025","550791602023","150","55","79",NA,"160202","3",NA,NA,NA,NA,NA
"6026","550791602024","150","55","79",NA,"160202","4",NA,NA,NA,NA,NA
"6027","550791602031","150","55","79",NA,"160203","1",NA,NA,NA,NA,NA
"6028","550791602032","150","55","79",NA,"160203","2",NA,NA,NA,NA,NA
"6029","550791602033","150","55","79",NA,"160203","3",NA,NA,NA,NA,NA
"6030","550791602041","150","55","79",NA,"160204","1",NA,NA,NA,NA,NA
"6031","550791602042","150","55","79",NA,"160204","2",NA,NA,NA,NA,NA
"6032","550791602043","150","55","79",NA,"160204","3",NA,NA,NA,NA,NA
"6033","550791603001","150","55","79",NA,"160300","1",NA,NA,NA,NA,NA
"6034","550791603002","150","55","79",NA,"160300","2",NA,NA,NA,NA,NA
"6035","550791603003","150","55","79",NA,"160300","3",NA,NA,NA,NA,NA
"6036","550791603004","150","55","79",NA,"160300","4",NA,NA,NA,NA,NA
"6037","550791701001","150","55","79",NA,"170100","1",NA,NA,NA,NA,NA
"6038","550791701002","150","55","79",NA,"170100","2",NA,NA,NA,NA,NA
"6039","550791702001","150","55","79",NA,"170200","1",NA,NA,NA,NA,NA
"6040","550791702002","150","55","79",NA,"170200","2",NA,NA,NA,NA,NA
"6041","550791703001","150","55","79",NA,"170300","1",NA,NA,NA,NA,NA
"6042","550791703002","150","55","79",NA,"170300","2",NA,NA,NA,NA,NA
"6043","550791703003","150","55","79",NA,"170300","3",NA,NA,NA,NA,NA
"6044","550791704001","150","55","79",NA,"170400","1",NA,NA,NA,NA,NA
"6045","550791704002","150","55","79",NA,"170400","2",NA,NA,NA,NA,NA
"6046","550791705001","150","55","79",NA,"170500","1",NA,NA,NA,NA,NA
"6047","550791705002","150","55","79",NA,"170500","2",NA,NA,NA,NA,NA
"6048","550791706001","150","55","79",NA,"170600","1",NA,NA,NA,NA,NA
"6049","550791706002","150","55","79",NA,"170600","2",NA,NA,NA,NA,NA
"6050","550791706003","150","55","79",NA,"170600","3",NA,NA,NA,NA,NA
"6051","550791706004","150","55","79",NA,"170600","4",NA,NA,NA,NA,NA
"6052","550791707001","150","55","79",NA,"170700","1",NA,NA,NA,NA,NA
"6053","550791707002","150","55","79",NA,"170700","2",NA,NA,NA,NA,NA
"6054","550791707003","150","55","79",NA,"170700","3",NA,NA,NA,NA,NA
"6055","550791801001","150","55","79",NA,"180100","1",NA,NA,NA,NA,NA
"6056","550791801002","150","55","79",NA,"180100","2",NA,NA,NA,NA,NA
"6057","550791801003","150","55","79",NA,"180100","3",NA,NA,NA,NA,NA
"6058","550791802001","150","55","79",NA,"180200","1",NA,NA,NA,NA,NA
"6059","550791802002","150","55","79",NA,"180200","2",NA,NA,NA,NA,NA
"6060","550791802003","150","55","79",NA,"180200","3",NA,NA,NA,NA,NA
"6061","550791802004","150","55","79",NA,"180200","4",NA,NA,NA,NA,NA
"6062","550791802005","150","55","79",NA,"180200","5",NA,NA,NA,NA,NA
"6063","550791803001","150","55","79",NA,"180300","1",NA,NA,NA,NA,NA
"6064","550791803002","150","55","79",NA,"180300","2",NA,NA,NA,NA,NA
"6065","550791803003","150","55","79",NA,"180300","3",NA,NA,NA,NA,NA
"6066","550791804001","150","55","79",NA,"180400","1",NA,NA,NA,NA,NA
"6067","550791804002","150","55","79",NA,"180400","2",NA,NA,NA,NA,NA
"6068","550791804003","150","55","79",NA,"180400","3",NA,NA,NA,NA,NA
"6069","550791805001","150","55","79",NA,"180500","1",NA,NA,NA,NA,NA
"6070","550791805002","150","55","79",NA,"180500","2",NA,NA,NA,NA,NA
"6071","550791805003","150","55","79",NA,"180500","3",NA,NA,NA,NA,NA
"6072","550791851001","150","55","79",NA,"185100","1",NA,NA,NA,NA,NA
"6073","550791851002","150","55","79",NA,"185100","2",NA,NA,NA,NA,NA
"6074","550791851003","150","55","79",NA,"185100","3",NA,NA,NA,NA,NA
"6075","550791852001","150","55","79",NA,"185200","1",NA,NA,NA,NA,NA
"6076","550791852002","150","55","79",NA,"185200","2",NA,NA,NA,NA,NA
"6077","550791852003","150","55","79",NA,"185200","3",NA,NA,NA,NA,NA
"6078","550791852004","150","55","79",NA,"185200","4",NA,NA,NA,NA,NA
"6079","550791853001","150","55","79",NA,"185300","1",NA,NA,NA,NA,NA
"6080","550791853002","150","55","79",NA,"185300","2",NA,NA,NA,NA,NA
"6081","550791853003","150","55","79",NA,"185300","3",NA,NA,NA,NA,NA
"6082","550791854001","150","55","79",NA,"185400","1",NA,NA,NA,NA,NA
"6083","550791854002","150","55","79",NA,"185400","2",NA,NA,NA,NA,NA
"6084","550791855001","150","55","79",NA,"185500","1",NA,NA,NA,NA,NA
"6085","550791855002","150","55","79",NA,"185500","2",NA,NA,NA,NA,NA
"6086","550791856001","150","55","79",NA,"185600","1",NA,NA,NA,NA,NA
"6087","550791856002","150","55","79",NA,"185600","2",NA,NA,NA,NA,NA
"6088","550791856003","150","55","79",NA,"185600","3",NA,NA,NA,NA,NA
"6089","550791857001","150","55","79",NA,"185700","1",NA,NA,NA,NA,NA
"6090","550791857002","150","55","79",NA,"185700","2",NA,NA,NA,NA,NA
"6091","550791857003","150","55","79",NA,"185700","3",NA,NA,NA,NA,NA
"6092","550791858001","150","55","79",NA,"185800","1",NA,NA,NA,NA,NA
"6093","550791858002","150","55","79",NA,"185800","2",NA,NA,NA,NA,NA
"6094","550791859001","150","55","79",NA,"185900","1",NA,NA,NA,NA,NA
"6095","550791860001","150","55","79",NA,"186000","1",NA,NA,NA,NA,NA
"6096","550791861001","150","55","79",NA,"186100","1",NA,NA,NA,NA,NA
"6097","550791861002","150","55","79",NA,"186100","2",NA,NA,NA,NA,NA
"6098","550791862001","150","55","79",NA,"186200","1",NA,NA,NA,NA,NA
"6099","550791862002","150","55","79",NA,"186200","2",NA,NA,NA,NA,NA
"6100","550791863001","150","55","79",NA,"186300","1",NA,NA,NA,NA,NA
"6101","550791863002","150","55","79",NA,"186300","2",NA,NA,NA,NA,NA
"6102","550791864001","150","55","79",NA,"186400","1",NA,NA,NA,NA,NA
"6103","550791864002","150","55","79",NA,"186400","2",NA,NA,NA,NA,NA
"6104","550791865001","150","55","79",NA,"186500","1",NA,NA,NA,NA,NA
"6105","550791865002","150","55","79",NA,"186500","2",NA,NA,NA,NA,NA
"6106","550791866001","150","55","79",NA,"186600","1",NA,NA,NA,NA,NA
"6107","550791866002","150","55","79",NA,"186600","2",NA,NA,NA,NA,NA
"6108","550791868001","150","55","79",NA,"186800","1",NA,NA,NA,NA,NA
"6109","550791869001","150","55","79",NA,"186900","1",NA,NA,NA,NA,NA
"6110","550791870001","150","55","79",NA,"187000","1",NA,NA,NA,NA,NA
"6111","550791870002","150","55","79",NA,"187000","2",NA,NA,NA,NA,NA
"6112","550791870003","150","55","79",NA,"187000","3",NA,NA,NA,NA,NA
"6113","550791872001","150","55","79",NA,"187200","1",NA,NA,NA,NA,NA
"6114","550791872002","150","55","79",NA,"187200","2",NA,NA,NA,NA,NA
"6115","550791872003","150","55","79",NA,"187200","3",NA,NA,NA,NA,NA
"6116","550791873001","150","55","79",NA,"187300","1",NA,NA,NA,NA,NA
"6117","550791873002","150","55","79",NA,"187300","2",NA,NA,NA,NA,NA
"6118","550791873003","150","55","79",NA,"187300","3",NA,NA,NA,NA,NA
"6119","550791874001","150","55","79",NA,"187400","1",NA,NA,NA,NA,NA
"6120","550799800001","150","55","79",NA,"980000","1",NA,NA,NA,NA,NA
"6121","550799900000","150","55","79",NA,"990000","0",NA,NA,NA,NA,NA
"6122","550819501001","150","55","81",NA,"950100","1",NA,NA,NA,NA,NA
"6123","550819501002","150","55","81",NA,"950100","2",NA,NA,NA,NA,NA
"6124","550819501003","150","55","81",NA,"950100","3",NA,NA,NA,NA,NA
"6125","550819501004","150","55","81",NA,"950100","4",NA,NA,NA,NA,NA
"6126","550819502001","150","55","81",NA,"950200","1",NA,NA,NA,NA,NA
"6127","550819502002","150","55","81",NA,"950200","2",NA,NA,NA,NA,NA
"6128","550819502003","150","55","81",NA,"950200","3",NA,NA,NA,NA,NA
"6129","550819502004","150","55","81",NA,"950200","4",NA,NA,NA,NA,NA
"6130","550819503001","150","55","81",NA,"950300","1",NA,NA,NA,NA,NA
"6131","550819503002","150","55","81",NA,"950300","2",NA,NA,NA,NA,NA
"6132","550819503003","150","55","81",NA,"950300","3",NA,NA,NA,NA,NA
"6133","550819503004","150","55","81",NA,"950300","4",NA,NA,NA,NA,NA
"6134","550819504001","150","55","81",NA,"950400","1",NA,NA,NA,NA,NA
"6135","550819504002","150","55","81",NA,"950400","2",NA,NA,NA,NA,NA
"6136","550819504003","150","55","81",NA,"950400","3",NA,NA,NA,NA,NA
"6137","550819504004","150","55","81",NA,"950400","4",NA,NA,NA,NA,NA
"6138","550819505001","150","55","81",NA,"950500","1",NA,NA,NA,NA,NA
"6139","550819505002","150","55","81",NA,"950500","2",NA,NA,NA,NA,NA
"6140","550819505003","150","55","81",NA,"950500","3",NA,NA,NA,NA,NA
"6141","550819505004","150","55","81",NA,"950500","4",NA,NA,NA,NA,NA
"6142","550819506001","150","55","81",NA,"950600","1",NA,NA,NA,NA,NA
"6143","550819506002","150","55","81",NA,"950600","2",NA,NA,NA,NA,NA
"6144","550819506003","150","55","81",NA,"950600","3",NA,NA,NA,NA,NA
"6145","550819507001","150","55","81",NA,"950700","1",NA,NA,NA,NA,NA
"6146","550819507002","150","55","81",NA,"950700","2",NA,NA,NA,NA,NA
"6147","550819507003","150","55","81",NA,"950700","3",NA,NA,NA,NA,NA
"6148","550819507004","150","55","81",NA,"950700","4",NA,NA,NA,NA,NA
"6149","550819508001","150","55","81",NA,"950800","1",NA,NA,NA,NA,NA
"6150","550819508002","150","55","81",NA,"950800","2",NA,NA,NA,NA,NA
"6151","550819508003","150","55","81",NA,"950800","3",NA,NA,NA,NA,NA
"6152","550819508004","150","55","81",NA,"950800","4",NA,NA,NA,NA,NA
"6153","550819509001","150","55","81",NA,"950900","1",NA,NA,NA,NA,NA
"6154","550819509002","150","55","81",NA,"950900","2",NA,NA,NA,NA,NA
"6155","550819509003","150","55","81",NA,"950900","3",NA,NA,NA,NA,NA
"6156","550819509004","150","55","81",NA,"950900","4",NA,NA,NA,NA,NA
"6157","550831003001","150","55","83",NA,"100300","1",NA,NA,NA,NA,NA
"6158","550831003002","150","55","83",NA,"100300","2",NA,NA,NA,NA,NA
"6159","550831005001","150","55","83",NA,"100500","1",NA,NA,NA,NA,NA
"6160","550831005002","150","55","83",NA,"100500","2",NA,NA,NA,NA,NA
"6161","550831005003","150","55","83",NA,"100500","3",NA,NA,NA,NA,NA
"6162","550831006001","150","55","83",NA,"100600","1",NA,NA,NA,NA,NA
"6163","550831006002","150","55","83",NA,"100600","2",NA,NA,NA,NA,NA
"6164","550831007001","150","55","83",NA,"100700","1",NA,NA,NA,NA,NA
"6165","550831007002","150","55","83",NA,"100700","2",NA,NA,NA,NA,NA
"6166","550831007003","150","55","83",NA,"100700","3",NA,NA,NA,NA,NA
"6167","550831008001","150","55","83",NA,"100800","1",NA,NA,NA,NA,NA
"6168","550831008002","150","55","83",NA,"100800","2",NA,NA,NA,NA,NA
"6169","550831008003","150","55","83",NA,"100800","3",NA,NA,NA,NA,NA
"6170","550831009001","150","55","83",NA,"100900","1",NA,NA,NA,NA,NA
"6171","550831009002","150","55","83",NA,"100900","2",NA,NA,NA,NA,NA
"6172","550831009003","150","55","83",NA,"100900","3",NA,NA,NA,NA,NA
"6173","550831010001","150","55","83",NA,"101000","1",NA,NA,NA,NA,NA
"6174","550831010002","150","55","83",NA,"101000","2",NA,NA,NA,NA,NA
"6175","550831010003","150","55","83",NA,"101000","3",NA,NA,NA,NA,NA
"6176","550831011001","150","55","83",NA,"101100","1",NA,NA,NA,NA,NA
"6177","550831011002","150","55","83",NA,"101100","2",NA,NA,NA,NA,NA
"6178","550831011003","150","55","83",NA,"101100","3",NA,NA,NA,NA,NA
"6179","550831012001","150","55","83",NA,"101200","1",NA,NA,NA,NA,NA
"6180","550831012002","150","55","83",NA,"101200","2",NA,NA,NA,NA,NA
"6181","550831012003","150","55","83",NA,"101200","3",NA,NA,NA,NA,NA
"6182","550831013001","150","55","83",NA,"101300","1",NA,NA,NA,NA,NA
"6183","550831013002","150","55","83",NA,"101300","2",NA,NA,NA,NA,NA
"6184","550831013003","150","55","83",NA,"101300","3",NA,NA,NA,NA,NA
"6185","550839900000","150","55","83",NA,"990000","0",NA,NA,NA,NA,NA
"6186","550859701011","150","55","85",NA,"970101","1",NA,NA,NA,NA,NA
"6187","550859701012","150","55","85",NA,"970101","2",NA,NA,NA,NA,NA
"6188","550859701013","150","55","85",NA,"970101","3",NA,NA,NA,NA,NA
"6189","550859701021","150","55","85",NA,"970102","1",NA,NA,NA,NA,NA
"6190","550859701022","150","55","85",NA,"970102","2",NA,NA,NA,NA,NA
"6191","550859701023","150","55","85",NA,"970102","3",NA,NA,NA,NA,NA
"6192","550859704001","150","55","85",NA,"970400","1",NA,NA,NA,NA,NA
"6193","550859704002","150","55","85",NA,"970400","2",NA,NA,NA,NA,NA
"6194","550859704003","150","55","85",NA,"970400","3",NA,NA,NA,NA,NA
"6195","550859705001","150","55","85",NA,"970500","1",NA,NA,NA,NA,NA
"6196","550859706011","150","55","85",NA,"970601","1",NA,NA,NA,NA,NA
"6197","550859706012","150","55","85",NA,"970601","2",NA,NA,NA,NA,NA
"6198","550859706021","150","55","85",NA,"970602","1",NA,NA,NA,NA,NA
"6199","550859706022","150","55","85",NA,"970602","2",NA,NA,NA,NA,NA
"6200","550859706023","150","55","85",NA,"970602","3",NA,NA,NA,NA,NA
"6201","550859708001","150","55","85",NA,"970800","1",NA,NA,NA,NA,NA
"6202","550859708002","150","55","85",NA,"970800","2",NA,NA,NA,NA,NA
"6203","550859708003","150","55","85",NA,"970800","3",NA,NA,NA,NA,NA
"6204","550859709001","150","55","85",NA,"970900","1",NA,NA,NA,NA,NA
"6205","550859709002","150","55","85",NA,"970900","2",NA,NA,NA,NA,NA
"6206","550859709003","150","55","85",NA,"970900","3",NA,NA,NA,NA,NA
"6207","550859710011","150","55","85",NA,"971001","1",NA,NA,NA,NA,NA
"6208","550859710012","150","55","85",NA,"971001","2",NA,NA,NA,NA,NA
"6209","550859710021","150","55","85",NA,"971002","1",NA,NA,NA,NA,NA
"6210","550859710022","150","55","85",NA,"971002","2",NA,NA,NA,NA,NA
"6211","550859710023","150","55","85",NA,"971002","3",NA,NA,NA,NA,NA
"6212","550859711001","150","55","85",NA,"971100","1",NA,NA,NA,NA,NA
